Bon_ID,Fil_ID,Datum,Prod_ID,Preis,Anzahl
0103,39002,2021-08-15,1308,3.6500,5
0103,39002,2021-08-15,1906,0.7800,10
0103,39002,2021-08-18,2301,0.7000,2
0103,39002,2021-08-19,1901,1.5500,4
0103,39002,2021-08-19,2301,0.7000,10
0103,39002,2021-08-20,1706,1.4800,7
0103,39002,2021-08-20,2004,4.7500,8
0103,39002,2021-08-22,2214,0.9800,4
0103,39002,2021-08-23,1001,2.8500,1
0103,39002,2021-08-26,1011,2.4700,2
0103,39002,2021-08-26,1403,1.3500,10
0103,39002,2021-08-27,1108,2.9300,2
0103,39002,2021-08-28,1901,1.5500,2
0103,39002,2021-08-28,1913,4.4300,8
0103,39002,2021-08-31,2004,4.7500,1
0103,39002,2021-09-14,2011,2.2400,6
0103,39002,2021-09-16,1403,1.5300,11
0103,39002,2021-09-19,1313,1.5600,6
0103,39002,2021-09-19,2306,3.1700,9
0103,39002,2021-09-21,1411,1.6300,10
0103,39003,2021-07-01,1013,2.4700,9
0103,39003,2021-07-02,1111,1.6100,2
0103,39003,2021-07-12,1301,3.0800,3
0103,39003,2021-07-12,1901,1.6300,11
0103,39003,2021-07-23,1002,1.5500,7
0103,39003,2021-07-23,1309,0.6000,4
0103,39003,2021-07-25,1106,2.1500,11
0103,39003,2021-07-27,1412,0.6300,7
0103,39003,2021-08-01,1110,1.2300,7
0103,39003,2021-08-04,2103,0.4700,1
0103,39003,2021-08-07,1110,1.2300,4
0103,39003,2021-08-07,1412,0.5800,8
0103,39003,2021-08-07,1706,1.4800,6
0103,39003,2021-08-09,2214,0.9800,12
0103,39003,2021-08-11,1411,1.7100,9
0103,39003,2021-08-11,1706,1.4800,6
0103,39003,2021-08-14,1204,1.2000,3
0103,39003,2021-08-17,1405,3.0100,8
0103,39003,2021-08-19,2318,0.5700,10
0103,39003,2021-09-08,1010,2.3800,4
0103,39003,2021-09-08,2205,2.0500,6
0103,39003,2021-09-16,1904,3.0000,3
0103,39003,2021-09-23,1608,3.0600,7
0103,39003,2021-09-30,2117,2.8600,8
0103,39004,2021-07-02,1001,3.0500,2
0103,39004,2021-07-02,2214,1.0000,3
0103,39004,2021-07-22,1407,1.8300,5
0103,39004,2021-07-24,1516,3.4200,9
0103,39004,2021-07-24,1706,1.5600,2
0103,39004,2021-08-02,1101,1.7900,11
0103,39004,2021-08-03,1407,1.8600,3
0103,39004,2021-08-10,1412,0.5800,1
0103,39004,2021-08-10,2211,3.9300,5
0103,39004,2021-08-15,2205,2.2200,8
0103,39004,2021-08-23,1407,1.8600,4
0103,39004,2021-08-27,1906,0.7800,7
0103,39004,2021-08-27,2009,1.6900,5
0103,39004,2021-08-27,2113,3.4000,1
0103,39004,2021-08-27,2217,1.6500,3
0103,39004,2021-08-27,2317,2.0500,4
0103,39004,2021-08-27,2318,0.5700,10
0103,39004,2021-09-06,1405,2.8400,5
0103,39004,2021-09-08,1904,3.0000,1
0103,39004,2021-09-19,1517,4.0400,4
0103,39004,2021-09-26,1112,1.6300,10
0103,40001,2021-07-03,2316,2.2300,2
0103,40001,2021-07-05,2318,0.5300,2
0103,40001,2021-07-22,2201,4.6700,9
0103,40001,2021-07-25,1608,3.3300,4
0103,40001,2021-07-26,2112,3.0900,10
0103,40001,2021-07-26,2314,1.8500,12
0103,40001,2021-08-04,1204,1.2000,11
0103,40001,2021-08-04,2205,2.2200,11
0103,40001,2021-08-08,1301,3.2800,8
0103,40001,2021-08-13,1010,2.3300,7
0103,40001,2021-08-13,1310,2.8800,8
0103,40001,2021-08-19,2316,2.4900,11
0103,40001,2021-08-24,1110,1.2300,3
0103,40001,2021-08-24,1907,0.6600,9
0103,40001,2021-08-26,1411,1.7100,5
0103,40001,2021-08-27,1517,4.0200,10
0103,40001,2021-08-28,1407,1.8600,1
0103,40001,2021-08-30,1204,1.2000,3
0103,40001,2021-08-30,1913,4.4300,12
0103,40001,2021-09-03,2103,0.4800,8
0103,40001,2021-09-13,1006,0.2900,11
0103,40001,2021-09-13,1204,1.2400,4
0103,40001,2021-09-13,1408,2.8400,7
0103,40001,2021-09-13,1904,3.0000,10
0103,40001,2021-09-13,2116,2.4000,6
0103,40001,2021-09-13,2403,0.7900,5
0103,40001,2021-09-17,1608,3.0600,11
0103,40001,2021-09-21,2316,2.4400,9
0103,40001,2021-09-27,1517,4.0400,10
0103,40001,2021-09-29,1706,1.4000,8
0103,40002,2021-07-01,2005,2.8400,8
0103,40002,2021-07-03,1517,4.0400,4
0103,40002,2021-07-07,1907,0.7500,9
0103,40002,2021-07-14,1013,2.4700,8
0103,40002,2021-07-15,2003,1.8500,12
0103,40002,2021-07-20,2106,0.7400,7
0103,40002,2021-07-21,1608,3.3300,1
0103,40002,2021-07-21,2003,1.8500,3
0103,40002,2021-07-24,1110,1.1300,5
0103,40002,2021-07-25,1010,2.5800,4
0103,40002,2021-08-03,1517,4.0200,3
0103,40002,2021-08-10,1013,2.5500,2
0103,40002,2021-08-12,1012,1.2500,1
0103,40002,2021-08-12,1514,1.7300,11
0103,40002,2021-08-12,2012,1.5100,10
0103,40002,2021-08-16,1001,2.8500,4
0103,40002,2021-08-17,1111,1.6700,11
0103,40002,2021-08-17,2003,2.0700,12
0103,40002,2021-08-19,1408,2.7900,5
0103,40002,2021-08-23,1907,0.6600,6
0103,40002,2021-08-27,2003,2.0700,2
0103,40002,2021-08-28,2117,2.8200,11
0103,40002,2021-08-29,1405,3.0100,6
0103,40002,2021-08-30,1405,3.0100,2
0103,40002,2021-09-01,1204,1.2400,6
0103,40002,2021-09-08,1411,1.6300,8
0103,40002,2021-09-09,1011,2.7900,8
0103,40002,2021-09-09,2103,0.4800,7
0103,40002,2021-09-11,1001,2.7200,11
0103,40002,2021-09-16,1101,1.7400,12
0103,40002,2021-09-19,2117,2.8600,9
0103,40002,2021-09-20,2215,2.6400,3
0103,40002,2021-09-30,2407,3.6300,2
0103,40003,2021-07-06,1009,2.9100,5
0103,40003,2021-07-06,1403,1.4000,8
0103,40003,2021-07-09,1904,2.5800,3
0103,40003,2021-07-11,1013,2.4700,12
0103,40003,2021-07-16,1703,0.7300,6
0103,40003,2021-07-18,1101,1.6100,4
0103,40003,2021-07-18,1513,2.0500,10
0103,40003,2021-07-18,2117,2.6500,8
0103,40003,2021-07-19,1010,2.5800,5
0103,40003,2021-07-26,2116,2.3100,12
0103,40003,2021-07-26,2205,2.2100,4
0103,40003,2021-08-02,2215,2.5600,9
0103,40003,2021-08-06,1304,0.6800,1
0103,40003,2021-08-06,2001,3.2800,9
0103,40003,2021-08-06,2012,1.5100,3
0103,40003,2021-08-13,1101,1.7900,2
0103,40003,2021-08-13,1517,4.0200,2
0103,40003,2021-08-20,1001,2.8500,12
0103,40003,2021-08-20,2214,0.9800,4
0103,40003,2021-08-24,1310,2.8800,1
0103,40003,2021-08-28,1309,0.6100,6
0103,40003,2021-08-30,2116,2.4700,7
0103,40003,2021-09-06,1406,3.3100,7
0103,40003,2021-09-13,1307,1.7700,4
0103,40003,2021-09-13,2308,4.0000,1
0103,40003,2021-09-15,1513,2.1800,3
0103,40003,2021-09-22,2116,2.4000,9
0103,40003,2021-09-26,1010,2.3800,10
0103,40003,2021-09-26,1307,1.7700,7
0103,40003,2021-09-28,2103,0.4800,1
0103,40003,2021-09-29,1108,2.8200,1
0103,40003,2021-09-29,1207,4.3700,3
0103,40003,2021-09-29,1807,3.5300,12
0103,40003,2021-09-30,1002,1.4300,8
0103,41001,2021-07-07,1110,1.1300,6
0103,41001,2021-07-08,1001,3.0500,3
0103,41001,2021-07-12,1513,2.0500,2
0103,41001,2021-07-16,1111,1.6100,2
0103,41001,2021-07-21,1516,3.4200,7
0103,41001,2021-07-21,1517,4.0400,11
0103,41001,2021-07-21,2003,1.8500,11
0103,41001,2021-08-15,1804,2.1400,6
0103,41001,2021-08-15,2205,2.2200,7
0103,41001,2021-08-21,1011,2.4700,3
0103,41001,2021-08-24,1608,3.0400,12
0103,41001,2021-08-29,1012,1.2500,2
0103,41001,2021-08-29,1407,1.8600,12
0103,41001,2021-08-29,1904,2.8800,11
0103,41001,2021-08-31,1907,0.6600,4
0103,41001,2021-09-03,1010,2.3800,9
0103,41001,2021-09-05,1310,2.4900,3
0103,41001,2021-09-05,2117,2.8600,2
0103,41001,2021-09-09,1101,1.7400,3
0103,41001,2021-09-09,1901,1.5900,1
0103,41001,2021-09-20,1102,0.9800,2
0103,41001,2021-09-23,1112,1.6300,4
0103,41001,2021-09-23,1513,2.1800,3
0103,41001,2021-09-24,1906,0.7800,5
0103,41001,2021-09-25,2201,5.0400,12
0103,41002,2021-07-05,2201,4.6700,1
0103,41002,2021-07-07,1901,1.6300,9
0103,41002,2021-07-11,1513,2.0500,5
0103,41002,2021-07-12,1706,1.5600,4
0103,41002,2021-07-12,1804,2.0900,4
0103,41002,2021-07-19,1301,3.0800,5
0103,41002,2021-07-19,1507,2.1300,9
0103,41002,2021-07-19,1517,4.0400,2
0103,41002,2021-07-19,1913,4.3000,1
0103,41002,2021-07-19,2210,1.9400,6
0103,41002,2021-07-27,1011,2.5800,8
0103,41002,2021-07-27,1101,1.6100,1
0103,41002,2021-07-31,1011,2.5800,11
0103,41002,2021-07-31,1804,2.0900,5
0103,41002,2021-08-07,1307,1.9800,1
0103,41002,2021-08-12,2214,0.9800,3
0103,41002,2021-08-15,1301,3.2800,5
0103,41002,2021-08-15,1912,0.5900,1
0103,41002,2021-09-02,2103,0.4800,4
0103,41002,2021-09-03,2301,0.7100,4
0103,41002,2021-09-07,1411,1.6300,6
0103,41002,2021-09-07,1807,3.5300,3
0103,41002,2021-09-17,2117,2.8600,8
0103,41002,2021-09-18,1901,1.5900,9
0103,41002,2021-09-18,1910,2.0200,1
0103,41002,2021-09-22,1110,1.2100,7
0103,41002,2021-09-22,1309,0.5700,7
0103,41002,2021-09-22,2205,2.0500,5
0103,41002,2021-09-22,2215,2.6400,2
0103,41003,2021-07-10,1913,4.3000,3
0103,41003,2021-07-10,2116,2.3100,9
0103,41003,2021-07-11,1407,1.8300,8
0103,41003,2021-07-11,2116,2.3100,10
0103,41003,2021-07-13,1011,2.5800,5
0103,41003,2021-07-14,1910,1.9300,2
0103,41003,2021-07-20,1113,1.2800,5
0103,41003,2021-07-23,1309,0.6000,5
0103,41003,2021-07-25,1405,2.8100,2
0103,41003,2021-07-31,1517,4.0400,9
0103,41003,2021-07-31,2004,4.3500,12
0103,41003,2021-08-02,1706,1.4800,1
0103,41003,2021-08-07,2011,2.1700,2
0103,41003,2021-08-11,1010,2.3300,3
0103,41003,2021-08-14,1113,1.3300,5
0103,41003,2021-08-14,2318,0.5700,8
0103,41003,2021-08-15,1113,1.3300,1
0103,41003,2021-08-21,1517,4.0200,1
0103,41003,2021-08-22,1111,1.6700,1
0103,41003,2021-08-24,1407,1.8600,4
0103,41003,2021-08-26,1516,3.3200,8
0103,41003,2021-08-29,1901,1.5500,3
0103,41003,2021-09-04,1112,1.6300,7
0103,41003,2021-09-04,1808,3.7700,12
0103,41003,2021-09-07,1309,0.5700,7
0103,41003,2021-09-07,2013,2.9100,6
0103,41003,2021-09-07,2318,0.5500,4
0103,41003,2021-09-15,2013,2.9100,3
0103,41003,2021-09-16,1202,2.0700,3
0103,41003,2021-09-16,2002,2.0300,12
0103,41003,2021-09-29,1012,1.1900,3
0103,41004,2021-07-01,1804,2.0900,7
0103,41004,2021-07-05,2103,0.4200,7
0103,41004,2021-07-10,1804,2.0900,1
0103,41004,2021-07-10,1901,1.6300,9
0103,41004,2021-07-18,1706,1.5600,1
0103,41004,2021-07-22,1517,4.0400,2
0103,41004,2021-07-25,1907,0.7500,5
0103,41004,2021-07-31,1517,4.0400,1
0103,41004,2021-08-14,1102,0.8600,10
0103,41004,2021-08-14,1309,0.6100,2
0103,41004,2021-08-18,1310,2.8800,4
0103,41004,2021-08-18,1706,1.4800,1
0103,41004,2021-08-19,2104,3.9200,3
0103,41004,2021-08-21,1706,1.4800,2
0103,41004,2021-08-21,1913,4.4300,11
0103,41004,2021-08-21,2004,4.7500,1
0103,41004,2021-08-29,1307,1.9800,8
0103,41004,2021-08-30,1706,1.4800,4
0103,41004,2021-09-02,1903,3.3200,10
0103,41004,2021-09-06,1411,1.6300,12
0103,41004,2021-09-07,1411,1.6300,6
0103,41004,2021-09-08,1403,1.5300,10
0103,41004,2021-09-12,1204,1.2400,2
0103,41004,2021-09-13,2215,2.6400,10
0103,41004,2021-09-15,1517,4.0400,4
0103,41004,2021-09-15,2301,0.7100,5
0103,41004,2021-09-15,2318,0.5500,12
0103,41004,2021-09-19,1804,2.0500,7
0103,41004,2021-09-22,2205,2.0500,2
0103,41004,2021-09-28,2316,2.4400,6
0103,41004,2021-09-30,1013,2.7700,7
0103,42001,2021-07-01,2013,2.7500,1
0103,42001,2021-07-02,1309,0.6000,7
0103,42001,2021-07-06,2301,0.7300,1
0103,42001,2021-07-06,2316,2.2300,5
0103,42001,2021-07-12,1412,0.6300,6
0103,42001,2021-07-18,1013,2.4700,9
0103,42001,2021-07-25,1310,2.6300,2
0103,42001,2021-07-28,2407,3.5800,5
0103,42001,2021-08-09,2214,0.9800,5
0103,42001,2021-08-16,1110,1.2300,12
0103,42001,2021-08-16,2205,2.2200,8
0103,42001,2021-08-21,1405,3.0100,9
0103,42001,2021-08-23,1804,2.1400,4
0103,42001,2021-08-26,2004,4.7500,2
0103,42001,2021-08-27,1906,0.7800,12
0103,42001,2021-09-08,1514,1.7200,10
0103,42001,2021-09-09,2407,3.6300,8
0103,42001,2021-09-15,1514,1.7200,11
0103,42001,2021-09-16,2407,3.6300,11
0103,42001,2021-09-19,1516,3.4800,3
0103,42001,2021-09-19,2407,3.6300,12
0103,42001,2021-09-24,1101,1.7400,8
0103,42001,2021-09-30,1204,1.2400,10
0103,42002,2021-07-04,2214,1.0000,12
0103,42002,2021-07-14,2004,4.3500,4
0103,42002,2021-07-22,1307,1.8900,11
0103,42002,2021-07-24,1009,2.9100,12
0103,42002,2021-07-24,1411,1.6500,3
0103,42002,2021-07-24,2106,0.7400,2
0103,42002,2021-07-24,2407,3.5800,10
0103,42002,2021-07-25,1514,1.6300,2
0103,42002,2021-07-27,1110,1.1300,10
0103,42002,2021-08-02,2214,0.9800,11
0103,42002,2021-08-15,1516,3.3200,8
0103,42002,2021-08-15,2318,0.5700,1
0103,42002,2021-08-23,1513,2.1100,3
0103,42002,2021-08-26,1102,0.8600,6
0103,42002,2021-09-03,1513,2.1800,9
0103,42002,2021-09-14,1202,2.0700,5
0103,42002,2021-09-14,1516,3.4800,7
0103,42002,2021-09-14,2006,1.6000,5
0103,42002,2021-09-14,2317,1.8700,6
0103,42002,2021-09-20,1102,0.9800,3
0103,42002,2021-09-25,2011,2.2400,5
0103,42002,2021-09-25,2012,1.4400,9
0103,43001,2021-07-01,2308,4.3700,1
0103,43001,2021-07-04,1113,1.2800,2
0103,43001,2021-07-11,1110,1.1300,4
0103,43001,2021-07-14,1013,2.4700,7
0103,43001,2021-07-18,2215,2.6000,10
0103,43001,2021-07-19,2103,0.4200,12
0103,43001,2021-07-24,2407,3.5800,9
0103,43001,2021-08-03,1407,1.8600,10
0103,43001,2021-08-03,2201,4.4000,8
0103,43001,2021-08-08,1101,1.7900,1
0103,43001,2021-08-11,1906,0.7800,2
0103,43001,2021-08-13,2103,0.4700,7
0103,43001,2021-08-25,1101,1.7900,7
0103,43001,2021-08-25,1904,2.8800,1
0103,43001,2021-08-26,1407,1.8600,6
0103,43001,2021-08-29,1111,1.6700,10
0103,43001,2021-09-03,1011,2.7900,2
0103,43001,2021-09-07,1804,2.0500,2
0103,43001,2021-09-18,1010,2.3800,8
0103,43001,2021-09-18,1514,1.7200,5
0103,43001,2021-09-18,1608,3.0600,12
0103,43001,2021-09-19,1516,3.4800,3
0103,43002,2021-07-03,1913,4.3000,7
0103,43002,2021-07-06,1110,1.1300,1
0103,43002,2021-07-07,2117,2.6500,9
0103,43002,2021-07-10,1513,2.0500,9
0103,43002,2021-07-16,1204,1.2400,9
0103,43002,2021-08-01,2201,4.4000,3
0103,43002,2021-08-10,1513,2.1100,8
0103,43002,2021-08-11,1514,1.7300,6
0103,43002,2021-08-11,2316,2.4900,7
0103,43002,2021-08-18,2316,2.4900,10
0103,43002,2021-08-19,2001,3.2800,9
0103,43002,2021-08-19,2116,2.4700,5
0103,43002,2021-08-20,1307,1.9800,3
0103,43002,2021-08-20,2011,2.1700,3
0103,43002,2021-08-26,1706,1.4800,9
0103,43002,2021-08-27,2308,4.1200,8
0103,43002,2021-08-28,2201,4.4000,7
0103,43002,2021-09-01,1706,1.4000,1
0103,43002,2021-09-04,1112,1.6300,2
0103,43002,2021-09-04,1202,2.0700,6
0103,43002,2021-09-10,1307,1.7700,3
0103,43002,2021-09-12,2106,0.8600,2
0103,43002,2021-09-22,1112,1.6300,1
0103,43002,2021-09-22,1804,2.0500,11
0103,43002,2021-09-22,2301,0.7100,12
0103,43002,2021-09-23,1010,2.3800,10
0103,43002,2021-09-23,2003,2.0400,11
0103,43003,2021-07-02,1407,1.8300,2
0103,43003,2021-07-06,1906,0.8400,3
0103,43003,2021-07-09,2318,0.5300,9
0103,43003,2021-07-13,1008,3.6000,5
0103,43003,2021-07-13,1009,2.9100,4
0103,43003,2021-07-20,1906,0.8400,5
0103,43003,2021-07-23,2201,4.6700,1
0103,43003,2021-07-28,2013,2.7500,9
0103,43003,2021-08-01,1405,3.0100,4
0103,43003,2021-08-10,1407,1.8600,11
0103,43003,2021-08-11,1109,1.5300,5
0103,43003,2021-08-12,1411,1.7100,9
0103,43003,2021-08-14,1013,2.5500,12
0103,43003,2021-08-16,1907,0.6600,4
0103,43003,2021-08-17,1002,1.4000,1
0103,43003,2021-08-17,1010,2.3300,3
0103,43003,2021-08-17,2003,2.0700,3
0103,43003,2021-08-18,1112,1.6000,11
0103,43003,2021-08-31,2103,0.4700,12
0103,43003,2021-08-31,2201,4.4000,6
0103,43003,2021-09-04,1304,0.6700,3
0103,43003,2021-09-04,1306,1.2800,11
0103,43003,2021-09-04,1402,2.0400,4
0103,43003,2021-09-04,1508,2.5200,8
0103,43003,2021-09-04,2012,1.4400,9
0103,43003,2021-09-04,2103,0.4800,5
0103,43003,2021-09-04,2109,4.5500,11
0103,43003,2021-09-25,2116,2.4000,3
0103,43003,2021-09-26,2106,0.8600,3
0103,43003,2021-09-28,1113,1.3100,12
0103,43003,2021-09-28,2004,4.6000,8
0103,43003,2021-09-29,1405,2.8400,11
0103,44001,2021-07-01,1706,1.5600,6
0103,44001,2021-07-02,1407,1.8300,10
0103,44001,2021-07-05,1405,2.8100,10
0103,44001,2021-07-09,1013,2.4700,12
0103,44001,2021-07-10,1608,3.3300,5
0103,44001,2021-07-11,1013,2.4700,8
0103,44001,2021-07-18,1013,2.4700,2
0103,44001,2021-07-21,1906,0.8400,6
0103,44001,2021-07-21,2301,0.7300,10
0103,44001,2021-07-24,2316,2.2300,12
0103,44001,2021-07-25,2013,2.7500,5
0103,44001,2021-08-01,1913,4.4300,5
0103,44001,2021-08-06,1907,0.6600,5
0103,44001,2021-08-08,1013,2.5500,7
0103,44001,2021-08-16,1309,0.6100,9
0103,44001,2021-08-16,1514,1.7300,11
0103,44001,2021-08-17,1904,2.8800,10
0103,44001,2021-08-18,2318,0.5700,6
0103,44001,2021-08-20,1010,2.3300,5
0103,44001,2021-08-20,1011,2.4700,7
0103,44001,2021-08-26,1204,1.2000,9
0103,44001,2021-08-29,2003,2.0700,8
0103,44001,2021-08-30,1407,1.8600,11
0103,44001,2021-08-30,1902,2.2100,10
0103,44001,2021-08-30,2302,2.9600,5
0103,44001,2021-09-06,1002,1.4300,9
0103,44001,2021-09-25,1112,1.6300,10
0103,44001,2021-09-25,1403,1.5300,2
0103,44001,2021-09-25,1407,1.7100,12
0103,44001,2021-09-28,2407,3.6300,5
0103,44002,2021-07-01,1110,1.1300,10
0103,44002,2021-07-01,1411,1.6500,1
0103,44002,2021-07-01,1901,1.6300,8
0103,44002,2021-07-01,2013,2.7500,4
0103,44002,2021-07-01,2214,1.0000,1
0103,44002,2021-07-08,2003,1.8500,7
0103,44002,2021-07-08,2013,2.7500,5
0103,44002,2021-07-12,1514,1.6300,10
0103,44002,2021-07-12,2116,2.3100,4
0103,44002,2021-07-16,1307,1.8900,4
0103,44002,2021-07-16,1514,1.6300,10
0103,44002,2021-07-21,2407,3.5800,3
0103,44002,2021-07-24,1407,1.8300,5
0103,44002,2021-07-30,1101,1.6100,8
0103,44002,2021-07-30,1204,1.2400,9
0103,44002,2021-07-30,1706,1.5600,10
0103,44002,2021-08-02,1901,1.5500,6
0103,44002,2021-08-02,2214,0.9800,1
0103,44002,2021-08-05,2316,2.4900,5
0103,44002,2021-08-07,1405,3.0100,12
0103,44002,2021-08-15,1012,1.2500,4
0103,44002,2021-09-01,1013,2.7700,4
0103,44002,2021-09-02,2316,2.4400,6
0103,44002,2021-09-03,2407,3.6300,6
0103,44002,2021-09-15,1412,0.6100,3
0103,44002,2021-09-17,2316,2.4400,10
0103,44002,2021-09-20,1310,2.4900,12
0103,44002,2021-09-20,2301,0.7100,8
0103,44003,2021-07-04,1204,1.2400,11
0103,44003,2021-07-05,2116,2.3100,7
0103,44003,2021-07-08,1309,0.6000,8
0103,44003,2021-07-09,1514,1.6300,2
0103,44003,2021-07-09,1517,4.0400,4
0103,44003,2021-07-09,1913,4.3000,6
0103,44003,2021-07-10,1706,1.5600,5
0103,44003,2021-07-13,2205,2.2100,8
0103,44003,2021-07-19,2215,2.6000,7
0103,44003,2021-07-20,1301,3.0800,11
0103,44003,2021-07-25,1012,1.1500,2
0103,44003,2021-07-25,1513,2.0500,9
0103,44003,2021-07-27,1514,1.6300,11
0103,44003,2021-07-31,1013,2.4700,5
0103,44003,2021-08-01,1010,2.3300,6
0103,44003,2021-08-01,1309,0.6100,4
0103,44003,2021-08-02,2407,4.0500,11
0103,44003,2021-08-04,2003,2.0700,1
0103,44003,2021-08-04,2215,2.5600,3
0103,44003,2021-08-04,2301,0.7000,7
0103,44003,2021-08-05,1301,3.2800,1
0103,44003,2021-08-05,2012,1.5100,12
0103,44003,2021-08-12,1309,0.6100,12
0103,44003,2021-08-15,2117,2.8200,6
0103,44003,2021-08-18,2215,2.5600,10
0103,44003,2021-08-24,2003,2.0700,3
0103,44003,2021-08-27,2316,2.4900,7
0103,44003,2021-08-29,1901,1.5500,6
0103,44003,2021-08-31,1913,4.4300,1
0103,44003,2021-09-02,1410,2.9400,11
0103,44003,2021-09-03,1204,1.2400,10
0103,44003,2021-09-03,1403,1.5300,10
0103,44003,2021-09-04,1309,0.5700,12
0103,44003,2021-09-13,2407,3.6300,8
0103,44003,2021-09-18,2407,3.6300,12
0103,44003,2021-09-23,2308,4.0000,9
0103,44003,2021-09-24,1101,1.7400,4
0103,44003,2021-09-29,2118,1.3300,9
0103,45001,2021-07-04,1906,0.8400,8
0103,45001,2021-07-04,1913,4.3000,1
0103,45001,2021-07-09,1513,2.0500,4
0103,45001,2021-07-11,1101,1.6100,5
0103,45001,2021-07-14,2214,1.0000,12
0103,45001,2021-07-15,1008,3.6000,3
0103,45001,2021-07-15,1405,2.8100,12
0103,45001,2021-07-20,2316,2.2300,1
0103,45001,2021-07-23,1001,3.0500,9
0103,45001,2021-07-27,2001,3.1800,1
0103,45001,2021-08-01,1009,3.0100,8
0103,45001,2021-08-01,1517,4.0200,8
0103,45001,2021-08-09,1903,3.3300,10
0103,45001,2021-08-16,2301,0.7000,5
0103,45001,2021-08-19,2013,3.0700,7
0103,45001,2021-08-23,2116,2.4700,10
0103,45001,2021-08-24,1405,3.0100,6
0103,45001,2021-09-03,2308,4.0000,6
0103,45001,2021-09-07,1307,1.7700,9
0103,45001,2021-09-17,2103,0.4800,11
0103,45001,2021-09-18,1412,0.6100,10
0103,45001,2021-09-18,2004,4.6000,11
0103,45002,2021-07-01,2106,0.7400,5
0103,45002,2021-07-02,1307,1.8900,8
0103,45002,2021-07-14,1514,1.6300,6
0103,45002,2021-07-20,2308,4.3700,11
0103,45002,2021-07-22,1804,2.0900,8
0103,45002,2021-07-22,1907,0.7500,7
0103,45002,2021-07-25,1608,3.3300,1
0103,45002,2021-08-01,1405,3.0100,1
0103,45002,2021-08-02,2003,2.0700,4
0103,45002,2021-08-11,1307,1.9800,2
0103,45002,2021-08-11,1913,4.4300,4
0103,45002,2021-08-12,2205,2.2200,2
0103,45002,2021-08-13,1011,2.4700,4
0103,45002,2021-08-18,2308,4.1200,5
0103,45002,2021-08-23,2004,4.7500,1
0103,45002,2021-08-24,2004,4.7500,2
0103,45002,2021-08-25,1112,1.6000,4
0103,45002,2021-08-25,1516,3.3200,8
0103,45002,2021-08-25,1901,1.5500,7
0103,45002,2021-08-25,2215,2.5600,1
0103,45002,2021-08-29,2316,2.4900,3
0103,45002,2021-08-31,2407,4.0500,1
0103,45002,2021-09-02,1906,0.7800,12
0103,45002,2021-09-08,1013,2.7700,11
0103,45002,2021-09-10,1804,2.0500,3
0103,45002,2021-09-16,2117,2.8600,9
0103,45002,2021-09-26,1706,1.4000,2
0103,45002,2021-09-26,2205,2.0500,6
0103,45002,2021-09-29,2301,0.7100,7
0103,45003,2021-07-05,1906,0.8400,9
0103,45003,2021-07-08,1310,2.6300,7
0103,45003,2021-07-11,2308,4.3700,5
0103,45003,2021-07-21,1201,1.7400,12
0103,45003,2021-07-21,1411,1.6500,5
0103,45003,2021-07-27,2001,3.1800,7
0103,45003,2021-07-27,2004,4.3500,3
0103,45003,2021-07-28,1410,2.6000,11
0103,45003,2021-07-28,1709,3.1100,7
0103,45003,2021-07-29,1516,3.4200,3
0103,45003,2021-07-29,2315,3.6900,4
0103,45003,2021-08-02,1110,1.2300,5
0103,45003,2021-08-02,1301,3.2800,1
0103,45003,2021-08-03,2103,0.4700,5
0103,45003,2021-08-04,1309,0.6100,1
0103,45003,2021-08-08,2004,4.7500,10
0103,45003,2021-08-09,2205,2.2200,6
0103,45003,2021-08-12,2117,2.8200,8
0103,45003,2021-08-14,2407,4.0500,4
0103,45003,2021-08-20,2214,0.9800,4
0103,45003,2021-08-24,1204,1.2000,3
0103,45003,2021-08-27,2004,4.7500,2
0103,45003,2021-08-31,2013,3.0700,7
0103,45003,2021-09-06,1001,2.7200,11
0103,45003,2021-09-13,1102,0.9800,11
0103,45003,2021-09-18,1102,0.9800,7
0103,45003,2021-09-25,2106,0.8600,3
0103,45003,2021-09-25,2316,2.4400,4
0103,45004,2021-07-04,1310,2.6300,9
0103,45004,2021-07-14,1607,1.8900,1
0103,45004,2021-07-14,2403,0.8000,11
0103,45004,2021-07-16,1405,2.8100,10
0103,45004,2021-07-20,1101,1.6100,1
0103,45004,2021-07-22,1010,2.5800,5
0103,45004,2021-07-30,1307,1.8900,9
0103,45004,2021-08-04,1101,1.7900,12
0103,45004,2021-08-09,1112,1.6000,3
0103,45004,2021-08-12,2215,2.5600,12
0103,45004,2021-08-13,1409,2.0700,6
0103,45004,2021-08-13,1510,3.0900,10
0103,45004,2021-08-13,2116,2.4700,3
0103,45004,2021-08-13,2217,1.6500,7
0103,45004,2021-08-18,2407,4.0500,10
0103,45004,2021-08-21,1307,1.9800,3
0103,45004,2021-08-24,2301,0.7000,6
0103,45004,2021-09-01,2201,5.0400,7
0103,45004,2021-09-14,1301,3.1400,5
0103,45004,2021-09-14,2003,2.0400,4
0103,45004,2021-09-17,1101,1.7400,2
0103,46001,2021-07-07,2103,0.4200,11
0103,46001,2021-07-08,1706,1.5600,8
0103,46001,2021-07-16,1516,3.4200,10
0103,46001,2021-07-23,1913,4.3000,12
0103,46001,2021-07-28,1204,1.2400,3
0103,46001,2021-08-01,1407,1.8600,4
0103,46001,2021-08-02,1112,1.6000,3
